,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2
2038,ASO96550@N,71.18189377396467,34.30452711998297,70.32428059596509,60.0329224599702,36.877366653981696,52.314403857974035,42.023045721979145,85.76131779995744,18.00987673799106,68.60905423996594,115.77777902994254,36.877366653981696,11.148971313994467,68.60905423996594,44.59588525597787,108.05926042794637,91.76461004595446,10.291358135994892,54.029630213973185,104.62880771594807,0.07132680950311336,0.07106001249731225
2039,AVN89365@N,74.92924806055512,36.613155302316706,65.56309205298572,56.19693604541634,35.76168657435585,62.15721714114231,39.16756148619927,78.33512297239854,16.17790583125622,63.00868586910317,101.32477862734157,43.42490512600354,17.880843287177925,62.15721714114231,52.791061133572924,112.39387209083267,78.33512297239854,8.514687279608536,66.41456078094659,80.8895291562811,0.0736722034913561,0.07485906854779026
2040,AKV62619@N,73.76365341866354,36.024109809114755,67.75963511714441,56.609315414323184,37.73954360954879,53.178447813455115,44.601278811284935,83.19853932105075,22.300639405642467,64.32876751627634,113.21863082864637,36.024109809114755,10.292602802604215,69.47506891757845,45.45899571150195,113.21863082864637,90.9179914230039,9.434885902387197,53.178447813455115,108.07232942734426,0.07125810415526238,0.07102499562771966
2041,AVN89344@N,74.09392563414706,37.472789975890464,65.57738245780831,56.209184963835696,35.76948134062272,61.31911086963895,39.17609861115822,78.35219722231643,16.18143203504361,63.02241950490669,102.1985181160649,43.43437019932759,17.88474067031136,60.46745655200507,52.802567693300205,114.97333288057303,77.50054290468256,8.516543176338743,66.42903677544219,80.90716017521805,0.07333176322938044,0.07501391913674535
2042,ALD83756@N,66.05282816922322,37.74447323955613,68.62631498101113,43.7492758003946,28.308354929667093,52.32756517302099,32.59749961598029,53.18539411028363,16.298749807990145,67.7684860437485,105.51295928330462,28.308354929667093,16.298749807990145,43.7492758003946,35.170986427768206,79.77809116542545,100.36598565972879,7.720460435363753,42.89144686313196,67.7684860437485,0.0722323642156529,0.06993869852170782
2043,AMR69043@N,66.05282816922322,37.74447323955613,68.62631498101113,43.7492758003946,28.308354929667093,52.32756517302099,32.59749961598029,53.18539411028363,16.298749807990145,67.7684860437485,105.51295928330462,28.308354929667093,16.298749807990145,43.7492758003946,35.170986427768206,79.77809116542545,100.36598565972879,7.720460435363753,42.89144686313196,67.7684860437485,0.0722323642156529,0.06993869852170782
2044,AMR69044@N,66.04601095929597,37.74057769102627,68.61923216550231,43.74476050550772,28.305433268269702,52.32216452619551,32.59413527861359,53.179904928264286,16.297067639306796,68.61923216550231,104.64432905239102,28.305433268269702,16.297067639306796,43.74476050550772,35.16735648481993,78.91211699032765,100.35562704204712,7.719663618619009,42.88702010343894,68.61923216550231,0.0723082032199785,0.06995139471124258
2045,AMR69045@N,66.0266963629466,38.58703034198177,68.59916505241205,43.73196772091268,28.297155584119967,52.306863352464184,32.58460339989572,53.16435291561933,16.29230169994786,67.74167548925689,104.61372670492837,28.297155584119967,16.29230169994786,43.73196772091268,36.01456165251632,78.88903981027384,100.32627888915262,7.717406068396355,42.87447815775753,67.74167548925689,0.07232563119614706,0.07018480564870232
2046,AMR69046@N,66.05282816922322,37.74447323955613,68.62631498101113,43.7492758003946,28.308354929667093,52.32756517302099,32.59749961598029,53.18539411028363,16.298749807990145,67.7684860437485,105.51295928330462,28.308354929667093,16.298749807990145,43.7492758003946,35.170986427768206,79.77809116542545,100.36598565972879,7.720460435363753,42.89144686313196,67.7684860437485,0.0722323642156529,0.06993869852170782
2047,AMR69047@N,66.06558461245822,37.75176263569042,68.63956842852802,43.75772487318662,28.313821976767812,52.33767092675262,32.603795003550815,53.195665532109224,16.301897501775407,67.78157382317143,103.81734724814865,28.313821976767812,16.301897501775407,43.75772487318662,36.035773424977215,79.79349829816384,100.38536882672224,7.721951448209404,42.899730267830016,68.63956842852802,0.07213162393817275,0.0698737707052269
2048,AMR69048@N,66.05421678400899,37.745266733719426,68.62775769767168,43.75019553226569,28.308950050289567,52.32866524447466,32.598184906394046,53.18651221569555,16.299092453197023,67.76991072645079,104.65733048894931,28.308950050289567,16.299092453197023,43.75019553226569,35.171725820056736,79.77976832354332,100.36809563284483,7.7206227409880634,42.8923485610448,68.62775769767168,0.0722337285999873,0.06991930017911675
2049,AMR69049@N,66.05598721564392,37.74627840893939,68.62959710716252,43.75136815581611,28.309708806704542,52.33006779421142,32.5990586259022,53.18793775805096,16.2995293129511,68.62959710716252,104.66013558842285,28.309708806704542,16.2995293129511,43.75136815581611,36.03053848126033,78.9240366732369,100.3707857692252,7.720829674555784,42.893498191976576,67.77172714332299,0.0722047601907955,0.06992527596967296
2050,AVU05445@N,75.52104622480343,36.90232940530168,70.3718839822032,57.49897837570261,37.760523112401714,51.49162242600234,42.90968535500195,78.95382105320358,20.596648970400935,65.22272173960296,115.85615045850525,36.90232940530168,11.156518192300506,68.65549656800312,43.76787906210199,114.99795675140523,88.39395183130401,9.440130778100428,54.92439725440249,105.55782597330479,0.07059160775444652,0.07121468514551453
2051,AML40604@N,66.2586287811054,37.0015719167212,73.1426421609605,43.025083624094414,29.257056864384204,55.072107038840855,33.559565226793644,52.49060202139519,16.349531777155878,66.2586287811054,104.12070237030849,26.67555184693854,16.349531777155878,43.025083624094414,35.28056857175742,80.02665554081561,101.53919735286283,6.884013379855107,42.164581951612526,68.84013379855107,0.0711672297375788,0.06833109778053284
2052,ANA67922@N,75.57673735565213,35.211888995247016,71.28260455135371,54.10607333416005,37.788368677826064,53.24724677330037,43.80015460384385,86.74148264682802,22.329490582351767,64.41199206447625,114.22393259433788,35.211888995247016,9.447092169456516,69.56495142963435,45.517807725563216,112.50627947261852,91.03561545112643,9.447092169456516,52.388420212440685,106.49449354660074,0.07046177573722473,0.07071166340309198
2053,ANA67923@N,72.96357448492125,35.19419475155025,72.96357448492125,56.6540696000565,37.769379733371004,52.36209463035525,42.9197496970125,83.26431441220426,21.45987484850625,64.37962454551875,110.73295421829225,36.0525897454905,9.442344933342751,70.3883895031005,46.3533296727735,112.44974420617275,91.84826435160674,9.442344933342751,52.36209463035525,110.73295421829225,0.07067380858035979,0.07093119747939024
2054,ANA67915@N,73.79205698414901,36.89602849207451,69.50182111297757,55.77306632522891,37.7540756663088,53.19892480252604,44.61845306018313,83.23057590072621,22.309226530091564,64.35353806757182,113.2622269989264,34.32188696937163,10.29656609081149,69.50182111297757,45.476500234417415,113.2622269989264,91.81104764306913,9.4385189165772,52.34087762829174,108.11394395352065,0.0711222376614202,0.07083058810428897
2055,ANA67919@N,76.32940644549018,36.020618772029074,72.89887132434455,53.1732943777572,37.735886332601886,52.315660597470796,43.739322794606736,83.19047668778143,21.440844507160165,65.1801673017669,111.49239143723285,36.020618772029074,8.576337802864066,70.32596998348534,45.45459035517955,112.35002521751926,90.9091807103591,9.433971583150472,54.03092815804361,108.06185631608722,0.07098775200879257,0.07137846770480089
2056,AMK51938@N,60.11315077418923,30.056575387094615,70.41826233547881,38.644168354835934,31.774093980642878,50.666798509673775,33.491612574191144,70.41826233547881,13.74014874838611,66.12446585160815,80.7233738967684,37.7854090580618,15.457667341934373,54.10183569677031,36.92664976128767,92.74600405160623,74.71205881934947,7.7288336709671865,54.10183569677031,78.14709600644599,0.06963187134887507,0.07160883187699309
2057,AMK51948@N,62.51088555389175,29.97097252583851,74.49927456422715,42.815675036912154,31.683599527314996,51.37881004429459,30.827286026576754,71.07402056127418,9.419448508120675,68.50508005905945,77.06821506644188,40.246734534697424,15.413643013288377,53.94775054650932,38.53410753322094,86.48766357456256,71.93033406201242,8.563135007382431,55.6603775479858,77.06821506644188,0.0707270002233934,0.0729594990383635
2058,ALA49957@N,74.98292972707698,37.49146486353849,65.61006351119235,56.23719729530773,35.787307369741285,60.49759102980074,39.195622357335694,78.39124471467139,17.04157493797204,62.20174852359794,102.24944962783223,43.4560160918287,17.893653684870642,60.49759102980074,52.82888230771332,114.17855208441267,79.24332346156999,8.52078746898602,64.75798476429375,81.7995597022658,0.07307569957505786,0.0748455535263401
2059,ALA49968@N,74.98292972707698,37.49146486353849,65.61006351119235,56.23719729530773,35.787307369741285,60.49759102980074,39.195622357335694,78.39124471467139,17.04157493797204,62.20174852359794,102.24944962783223,43.4560160918287,17.893653684870642,60.49759102980074,52.82888230771332,114.17855208441267,79.24332346156999,8.52078746898602,64.75798476429375,81.7995597022658,0.07307569957505786,0.0748455535263401
2060,ALA49979@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2061,ALA49990@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2062,ALA50001@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2063,ALA50012@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2064,ALA50023@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2065,ALA50034@N,74.93925041776716,38.321207599994565,65.57184411554626,56.20443781332536,35.766460426661595,60.462349768880316,39.17278999110555,77.49399759110013,17.031647822219806,62.1655145511023,102.18988693331885,43.430701946660506,17.883230213330798,60.462349768880316,52.7981082488814,114.9636227999837,78.3455799822111,8.515823911109903,64.72026172443526,81.75190954665507,0.0733473470968453,0.07507026179216432
2066,ALA50045@N,74.93925041776716,38.321207599994565,65.57184411554626,56.20443781332536,35.766460426661595,60.462349768880316,39.17278999110555,77.49399759110013,17.031647822219806,62.1655145511023,102.18988693331885,43.430701946660506,17.883230213330798,60.462349768880316,52.7981082488814,114.9636227999837,78.3455799822111,8.515823911109903,64.72026172443526,81.75190954665507,0.0733473470968453,0.07507026179216432
2067,ALA50235@N,64.14779947948462,30.790943750152614,76.97735937538154,41.05459166687015,33.356855729332,38.48867968769077,33.356855729332,66.713711458664,9.408343923657743,65.00310347254441,87.24100729209907,30.790943750152614,10.263647916717538,52.17354357664749,31.64624774321241,91.51752725739804,81.25387934068051,9.408343923657743,47.04171961828872,99.2152631949362,0.07262650672997799,0.07206950021022716
2068,ALA50242@N,64.14779947948462,30.790943750152614,76.97735937538154,41.05459166687015,33.356855729332,38.48867968769077,33.356855729332,66.713711458664,9.408343923657743,65.00310347254441,87.24100729209907,30.790943750152614,10.263647916717538,52.17354357664749,31.64624774321241,91.51752725739804,81.25387934068051,9.408343923657743,47.04171961828872,99.2152631949362,0.07262650672997799,0.07206950021022716
2069,ASU91142@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2070,ASU91120@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2071,ASU91076@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2072,ASU91197@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
