,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11
2563,AGN29320@N,43.79408036682814,21.105580899676212,43.26644084433623,36.93476657443337,23.21613898964383,32.18601087200622,25.85433660210336,52.23631272669862,10.552790449838106,42.211161799352425,71.75897505889913,23.21613898964383,6.859313792394769,41.683522276860515,27.437255169579075,66.48257983398007,56.457428906633865,6.331674269902863,32.713650394498124,64.89966126650435,0.04387020460908958,0.04367876290820737,0.04258714991145174,0.04397821153823373,0.04218825605597488,0.042305252957303696,0.04172608173421204,0.04275020765982361,0.043607314472510136,0.04318779192256104,0.04248124373872695
2564,AJP67408@N,44.8675660733159,21.64200245889355,44.8675660733159,32.726930547595124,22.697709895912748,33.25478426610472,27.44839336249914,52.78537185095988,13.19634296273997,40.64473632523911,65.98171481369985,23.22556361442235,6.334244622115186,45.395419791825496,29.55980823653753,65.45386109519025,57.53605531754627,5.806390903605587,33.25478426610472,64.92600737668066,0.043721369873411145,0.043683126083976724,0.042831217766740794,0.044031566986806256,0.04201509043805596,0.04287364155297752,0.041651089191033414,0.04302052274695645,0.043408144564959596,0.042537603947837434,0.042372908337646
2565,AJG44124@N,45.25244701053693,23.406438108898413,40.05101631967062,34.32944255971768,21.84600890163852,36.930157905150836,23.926581177985046,47.85316235597009,10.40286138173263,37.97044404332409,62.41716829039577,26.527296523418205,10.92300445081926,37.450300974237464,32.24887028337115,69.69917125760861,47.85316235597009,5.201430690866315,39.53087325058399,49.93373463231662,0.04482832299351865,0.045824842657136454,0.04130873088441848,0.04289963351863309,0.04415832037496409,0.04348199304875218,0.042214481853756314,0.041957872012044935,0.04416806390956447,0.044925521396500065,0.04408914826407996
2566,AKJ85723@N,43.78169972748704,21.09961432649978,43.25420936932454,36.92432507137461,22.682085400987262,32.704402206074654,25.847027549962228,52.749035816249446,10.54980716324989,41.67173829483706,71.73868871009924,22.682085400987262,6.857374656112428,42.19922865299956,27.42949862444971,66.4637851284743,56.44146832338691,6.329884297949934,33.23189256423715,64.35382369582432,0.04388877010147157,0.043698724763774614,0.04260072419384149,0.04402940267052913,0.04213009400443299,0.042345240044294734,0.041786345820138376,0.04268952530131269,0.043580471528831384,0.04322985108415749,0.04253049232472109
2567,AHY21469@N,45.4208438143351,22.449382574901257,40.20005716900923,34.45719185915077,21.92730391036867,37.58966384634629,24.01561856849902,47.50915847246545,9.91949462611916,37.58966384634629,63.17151840844307,26.626011891161955,10.963651955184336,37.067585181813705,32.36887720102042,70.4806197118993,48.55331580153062,5.220786645325874,40.20005716900923,50.64163045966097,0.0446381984246925,0.045636335047683926,0.04127884677944263,0.04276292174940637,0.043966521404784714,0.04346532641829805,0.04200056322324054,0.04164714971023633,0.04392112238848109,0.04487116894592184,0.04373318137522467
2568,AHY61337@N,50.075023501967834,22.71444365037716,42.33146316661198,34.07166547556574,21.16573158330599,39.23403903246964,25.8118677845195,48.01007407920627,9.80850975811741,31.49047869711379,57.81858383732368,27.87681720728106,11.873459180878971,38.71780167677925,30.9742413414234,56.7861091259429,42.84770052230237,5.67861091259429,37.16908960970808,48.01007407920627,0.04597110905795473,0.045422397516647194,0.04323886139723319,0.04184488288971136,0.04369849196034873,0.04439503917517002,0.04249422289937498,0.0437880900730274,0.0437409895573779,0.045210221418778826,0.043958338363985765
2569,ALL27308@N,46.70111402461157,21.227779102096168,44.04764163684955,33.433752085801466,23.350557012305785,32.372363130696655,27.596112832725016,51.477364322583206,13.798056416362508,39.80208581643031,70.05167103691736,22.289168057200975,5.837639253076446,42.98625268174474,28.12680731027742,70.58236551446976,57.31500357565965,5.837639253076446,32.372363130696655,66.33680969405053,0.04340012220043633,0.043198521091159556,0.04217769356967079,0.04370739179190862,0.04167623816580996,0.04261708097130805,0.04136429505472229,0.04259081526803582,0.04348576944951019,0.04245303757925193,0.04263455730578228
2570,AKA97938@N,41.6837824740372,22.979521107482046,44.89022727973237,26.185965913177217,18.169853898939294,34.20207792741514,20.8418912370186,32.598855524567554,10.15374188470137,41.14937500642134,64.12889611390338,17.63544643132343,10.15374188470137,26.720373380793077,21.910706172250322,50.234301955890984,63.060081178671666,4.275259740926892,26.185965913177217,42.75259740926892,0.04423572457477274,0.04264126290770638,0.04142148508610132,0.04136335388350887,0.042943481331270246,0.04323930888780894,0.040416629764092486,0.042179926863368467,0.042980398967145776,0.04133464957911546,0.042836310539247795
2571,AMH39305@N,37.20367227282753,17.81584306022727,45.58759841881683,26.19976920621657,19.387829212600263,31.439723047459886,18.86383382847593,43.491616882319505,5.763949225367646,41.91963072994651,47.68357995531416,24.627783053843576,9.431916914237965,33.01170919983288,23.579792285594912,52.92353379655747,44.01561226644384,5.239953841243314,34.58369535220587,47.68357995531416,0.04317393750709726,0.04445081084126748,0.042794052852660705,0.04514056178858421,0.04227232014723946,0.04262827480209109,0.04374378185462815,0.04306490761937942,0.043843809343682066,0.04316357151981885,0.04172858759921981
2572,YP_003767@N,40.88412070279944,22.30042947425424,61.06069975093423,29.733905965672324,23.893317293843833,30.795831178732048,15.928878195895887,43.53893373544876,11.15021473712712,41.415083309329304,70.61802666847177,22.30042947425424,6.371551278358355,40.88412070279944,24.955242506903556,67.96321363582246,55.7510736856356,6.902513884888218,37.167382457090405,66.37032581623286,0.04457781256378651,0.043402559623688594,0.04069170223514418,0.04265430947673091,0.04261438042337678,0.04328502582217708,0.04245340864021304,0.04169425197284961,0.04358032275636651,0.042165344197518814,0.041918275758285044
2573,YP_001039962@N,47.97496766985089,21.087897876857536,45.3389804352437,30.05025447452199,22.66949021762185,37.43101873142213,28.46866213375767,45.86617788216514,12.65273872611452,34.795031496814936,62.20929873672973,28.46866213375767,11.598343832271643,39.01261107218644,31.104649368364864,62.20929873672973,62.20929873672973,4.744777022292945,39.01261107218644,45.86617788216514,0.04446784534007489,0.04459562964402767,0.041365495920131286,0.04170584709249328,0.044154674360469465,0.04322682115222518,0.04153150638364117,0.04251790478121353,0.04203006548258305,0.0445504678808183,0.04265629504088383
2574,ATE90967@N,35.8493373785628,16.343080275521277,43.757279447363416,25.83261075808202,19.506257103041523,30.57737599936239,20.560649378881607,43.757279447363416,6.853549792960536,40.59410261984317,47.447652412803706,26.35980689600206,11.071118896320865,33.740552826882634,22.669433930561773,57.46437903328449,44.28447558528346,4.744765241280371,33.740552826882634,49.02924082656383,0.0422991980588468,0.043319732725377966,0.04343855698138582,0.04481824749301782,0.04242165410459419,0.04246760953162369,0.043755250631624235,0.042478683546713525,0.04323791020235401,0.04265086485599295,0.041916153948427896
2575,AVM80475@N,38.81385856923494,21.96047261154082,42.38881922692763,21.96047261154082,20.428346615386808,21.96047261154082,24.51401593846417,39.83527590000428,10.724881973078075,30.131811257695542,54.135118530775046,22.47118127692549,11.235590638462744,28.59968526154153,21.96047261154082,44.43165388846631,42.38881922692763,10.724881973078075,27.067559265387523,45.453071219235646,0.04637114930875094,0.04625290909617695,0.042749830100212986,0.044336154352421706,0.04311012936416852,0.04476931729425276,0.04381716972787953,0.04558125700751163,0.04393891506049972,0.04385423008849449,0.044510273214960545
2576,AVM80500@N,37.59312771014912,22.860685769685276,40.133203906780814,22.352670530358935,20.320609573053577,23.876716248337953,24.384731487664293,40.641219146107154,10.160304786526789,26.92480768429599,51.81755441128662,20.828624812379918,11.684350504505806,30.480914359580368,20.320609573053577,43.18129534273885,42.165264864086176,10.668320025853127,26.41679244496965,47.753432496675906,0.04648361000934269,0.046454991825514755,0.043111566353417986,0.04441217437511549,0.04289435453351882,0.044860558514770305,0.044924826294167684,0.04595406206721252,0.044237105243785005,0.04339369472030638,0.04525781673650909
2577,AVM80492@N,37.61978232386389,22.876894656403717,40.161659507908745,22.368519219594745,20.33501747235886,23.893645530021658,24.40202096683063,40.67003494471772,10.16750873617943,26.943898150875487,51.854294554515086,20.84339290916783,11.692635046606343,29.994150771729316,20.33501747235886,43.720287565571546,42.19516125514463,10.6758841729884,26.435522714066515,47.787291060043316,0.046490163948561904,0.04638195914741624,0.043030034029962964,0.04445062363047294,0.04287919088149195,0.04492122679470428,0.04495956529116926,0.045850678279523875,0.04424101361604123,0.043346357903396186,0.045073749668287824
2578,ATE90980@N,35.79919004615931,16.32021899163145,43.69607020340033,25.79647518032068,19.47897105452786,31.587520628964096,19.47897105452786,43.16961152625093,6.8439628029422215,41.06377681765333,47.38128094344615,26.849392534619483,11.055632220137435,34.746272691860504,22.63772311742427,56.33107845498598,43.69607020340033,4.7381280943446145,33.693355337561705,48.96065697489435,0.04241704568076901,0.04329338419669789,0.04349607604314796,0.044995100028003714,0.042560472327331664,0.04245853752861077,0.0439717157726091,0.04244124276648746,0.043286778867524855,0.042688065774025195,0.04193290386539087
2579,AVI69485@N,36.61565747721125,18.830909559708644,45.50803143596256,26.677121876253914,18.830909559708644,30.861768445078056,19.87707120191468,43.41570815155048,7.323131495442251,40.80030404603539,47.60035472037463,24.584798591841842,8.892373958751305,33.477172550593146,22.49247530742977,52.30808211030179,44.98495061485954,4.707727389927161,34.00025337169616,48.64651636258066,0.043214647292466046,0.04401195572850821,0.04290577799478337,0.0452674979531622,0.042941512773544424,0.04225060431592991,0.043694384459037894,0.04306293058490011,0.044264385268271304,0.04350634661032859,0.04179913591604991
2580,AVI69444@N,37.997845553343716,19.779700425028235,40.60043771453164,26.025921611879255,18.738663560553064,27.066958476354426,19.259181992790648,44.24406674019473,8.328294915801361,40.60043771453164,51.01080635928334,24.984884747404084,8.848813348038947,33.313179663205446,23.943847882928914,55.17495381718402,44.76458517243232,4.684665890138266,34.35421652768062,44.76458517243232,0.04265585211504189,0.04443735834000198,0.04355993868646454,0.04477428771962979,0.04335569297866716,0.04267703588965781,0.0442657723634333,0.04400204234195954,0.04416906245164161,0.043569631112914044,0.04201489376300332
2581,AVM80466@N,37.533537233901626,23.331658280533446,40.576797009623384,22.31723835529286,20.288398504811692,23.331658280533446,24.346078205774027,39.562377084382796,9.636989289785554,26.88212801887549,52.24262614989011,21.302818430052277,11.15861917764643,29.925387794597246,20.288398504811692,43.620056785345135,41.591216934863965,10.651409215026138,26.374918056255197,48.18494644892777,0.04649751960240613,0.04628295800549437,0.043159839166389054,0.04469485478693749,0.04311861237959027,0.045066037569526624,0.04493986849202998,0.046264972969850035,0.04421871680234369,0.043786595880862145,0.04476006172427802
2582,AVM80484@N,40.81632647127802,21.428571397420956,38.265306066823136,21.938775478311932,20.40816323563901,23.979591801875834,22.959183640093883,40.30612239038704,8.673469375146578,27.040816287221684,54.08163257444337,23.46938772098486,10.714285698710478,30.102040772567538,22.448979559202908,45.918367280187766,40.30612239038704,10.714285698710478,28.061224449003635,48.97959176553362,0.04674174446258109,0.046682387956792054,0.043259217106035364,0.043964222177033836,0.04219944769209019,0.04542765862095303,0.04414372328929785,0.045395194064079054,0.04337760909860423,0.043732224213206466,0.0448724904283517
2583,AVM80457@N,37.56478159366392,23.35108045011541,41.118206879551046,22.335816082719088,20.305287347926445,23.35108045011541,24.366344817511735,39.59531032845656,9.64501149026506,26.904505736002537,52.28611492091059,20.812919531624605,11.167908041359544,29.950298838191504,20.305287347926445,43.656367798041856,41.62583906324921,10.660275857661382,26.396873552304378,48.225057451325306,0.04653020289156125,0.04631118888487069,0.043094871002380394,0.04462556155035483,0.04303621600890086,0.045062254674770506,0.044841770111138865,0.046185165373059146,0.044197850793898916,0.04371251718899837,0.04477021782190495
2584,AVM80448@N,37.56478159366392,23.35108045011541,41.118206879551046,22.335816082719088,20.305287347926445,23.35108045011541,24.366344817511735,39.59531032845656,9.64501149026506,26.904505736002537,52.28611492091059,20.812919531624605,11.167908041359544,29.950298838191504,20.305287347926445,43.656367798041856,41.62583906324921,10.660275857661382,26.396873552304378,48.225057451325306,0.04653020289156125,0.04631118888487069,0.043094871002380394,0.04462556155035483,0.04303621600890086,0.045062254674770506,0.044841770111138865,0.046185165373059146,0.044197850793898916,0.04371251718899837,0.04477021782190495
2585,AVM80439@N,37.56478159366392,23.35108045011541,41.118206879551046,22.335816082719088,20.305287347926445,23.35108045011541,24.366344817511735,39.59531032845656,9.64501149026506,26.904505736002537,52.28611492091059,20.812919531624605,11.167908041359544,29.950298838191504,20.305287347926445,43.656367798041856,41.62583906324921,10.660275857661382,26.396873552304378,48.225057451325306,0.04653020289156125,0.04631118888487069,0.043094871002380394,0.04462556155035483,0.04303621600890086,0.045062254674770506,0.044841770111138865,0.046185165373059146,0.044197850793898916,0.04371251718899837,0.04477021782190495
2586,YP_001552236@N,37.95142188385856,23.78289104721803,37.44540292540711,21.252796254960792,21.252796254960792,23.78289104721803,23.78289104721803,39.97549771766435,7.590284376771712,27.32502375637816,52.119952720499086,20.746777296509347,9.614360210577502,33.90327021624698,21.252796254960792,42.505592509921584,41.99957355147014,10.626398127480396,25.806966881023822,48.07180105288751,0.047264033677643875,0.04722583803185683,0.044046496589968454,0.044137207476563,0.04256303480419338,0.04588295498054912,0.04493016353423381,0.04588295076922045,0.04319466141972545,0.0441288466234515,0.044724853641146665
2587,QFQ59587@N,45.758315387224656,23.399138550285336,40.03852596382158,34.31873654041849,21.839195980266314,36.918640823783534,23.919119406958345,47.83823881391669,10.399617133460149,37.95860253712954,62.3977028007609,26.51902369032338,10.919597990133157,37.438621680456535,32.238813113726465,69.677434794183,47.31825795724368,5.199808566730074,39.51854510714857,49.918162240608716,0.04482462673049873,0.04584045253489313,0.04130887062994342,0.042769461094848804,0.04423686097632916,0.043545281115235285,0.0421455329205286,0.041920228160568646,0.044190444391133794,0.04514526890170268,0.044092115871310435
