,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
2544,ADZ76334@N,63.23662713971569,31.973575520080967,62.526103239269446,47.605101329898325,31.263051619634723,40.49986232543589,35.52619502231219,67.49977054239315,13.499954108478631,55.420864234807006,98.76282216202787,27.710432117403503,9.236810705801169,51.86824473257579,36.947242823204675,92.36810705801169,74.60500954685558,7.815762904908681,46.184053529005844,85.97339195399549,0.05848565398114426,0.058675524090844235,0.057014213076237184,0.05887358607217535,0.05642712233335532
2545,ADY39740@N,59.26109610077347,33.86348348615627,81.13126251891606,52.91169294711917,34.56897272545119,35.27446196474611,35.979951204041036,66.31598849372268,15.52076326448829,63.494031536543005,90.30262262975005,31.747015768271503,9.87684935012891,50.08973598993948,37.390929682630876,79.72028404032622,89.59713339045513,16.22625250378321,47.26777903275979,90.30262262975005,0.0602304542642059,0.05913252774573864,0.05880761925011888,0.05815940509488277,0.05818075435013167
2546,ACO72884@N,61.84253209023738,30.21850999863872,73.78938488039687,44.97638697471809,37.24607046343842,37.24607046343842,33.0295341845586,64.65355627615726,11.946852790159493,52.706703485997764,81.51970139167653,36.54331441695845,9.838584650719582,46.381899067678034,42.16536278879821,76.60040906631674,61.13977604375741,9.838584650719582,47.78741116063797,70.97836069447699,0.05938127666017991,0.06034493029553565,0.059287739545129364,0.059943328209867065,0.0582866788093179
2547,ACO72893@N,61.84253209023738,30.21850999863872,73.78938488039687,44.97638697471809,37.24607046343842,37.24607046343842,33.0295341845586,64.65355627615726,11.946852790159493,52.706703485997764,81.51970139167653,36.54331441695845,9.838584650719582,46.381899067678034,42.16536278879821,76.60040906631674,61.13977604375741,9.838584650719582,47.78741116063797,70.97836069447699,0.05938127666017991,0.06034493029553565,0.059287739545129364,0.059943328209867065,0.0582866788093179
2548,ACT11042@N,61.8414165498169,31.62345164479273,74.49079720773399,42.16460219305697,41.46185882317269,35.839911864098426,33.73168175444558,68.16610687877544,13.352124027801375,54.11123948108978,84.32920438611394,35.839911864098426,14.757610767569942,45.678319042478385,36.542655233982714,88.54566460541965,59.73318644016405,10.541150548264243,50.59752263166837,72.38256709808114,0.0602855518364574,0.06050853297019324,0.058833681124331405,0.06022078625048746,0.057408077934247626
2549,ACO37566@N,48.83505042361411,24.771402388789767,58.74361137913002,31.848945928443985,26.18691109672061,41.75750688395989,27.602419804651454,58.74361137913002,11.324069663446751,55.20483960930291,65.11340056481882,30.43343722051314,12.739578371377595,45.296278653787006,30.43343722051314,75.72971587430014,61.57462879499171,6.369789185688798,44.58852429982158,65.11340056481882,0.05736239608244324,0.05905451620024943,0.05782696232813194,0.060144431669262026,0.057857339754491546
2550,ADE34722@N,61.243976714929566,30.621988357464783,54.980388187266314,48.71679965960306,25.750308391504475,41.757256851088336,30.621988357464783,51.50061678300895,8.351451370217667,50.108708221306,68.89947380429575,42.45321113193981,13.223131336177975,50.80466250215748,34.79771404257362,71.68329092770165,66.11565668088987,6.9595428085147235,38.27748544683098,67.50756524259282,0.06212468776993903,0.06358890063506839,0.05831175129736421,0.06062249499851416,0.059397884447641845
2551,ADE34733@N,61.243976714929566,30.621988357464783,54.980388187266314,48.71679965960306,25.750308391504475,41.757256851088336,30.621988357464783,51.50061678300895,8.351451370217667,50.108708221306,68.89947380429575,42.45321113193981,13.223131336177975,50.80466250215748,34.79771404257362,71.68329092770165,66.11565668088987,6.9595428085147235,38.27748544683098,67.50756524259282,0.06212468776993903,0.06358890063506839,0.05831175129736421,0.06062249499851416,0.059397884447641845
2552,ADE34744@N,61.243976714929566,30.621988357464783,54.980388187266314,48.71679965960306,25.750308391504475,41.757256851088336,30.621988357464783,51.50061678300895,8.351451370217667,50.108708221306,68.89947380429575,42.45321113193981,13.223131336177975,50.80466250215748,34.79771404257362,71.68329092770165,66.11565668088987,6.9595428085147235,38.27748544683098,67.50756524259282,0.06212468776993903,0.06358890063506839,0.05831175129736421,0.06062249499851416,0.059397884447641845
2553,ADE34755@N,59.71622284501823,32.63561015948671,53.466850686818645,47.21747852861907,25.691863317042728,43.051230423152674,31.94123547524231,51.383726634085455,7.638121526688378,50.689351949841054,68.7430937401954,40.27373168617508,13.193119000643563,50.689351949841054,35.4131088964643,74.29809121415059,63.18809626624022,6.94374684244398,38.19060763344189,68.04871905595101,0.06235447789797147,0.06390146749659109,0.05874844204016072,0.06081506003248561,0.05980586828839307
2554,ADE34766@N,59.78323340778763,31.97707833439803,53.52684851627497,47.27046362476231,25.720693442885374,43.09954036375387,31.97707833439803,51.44138688577075,7.646692645182138,50.74623300893601,68.82023380663924,40.31892485641491,13.903077536694797,50.74623300893601,35.45284771857173,74.38146482131715,63.95415666879606,6.951538768347398,38.23346322591069,67.42992605296976,0.06210569243289029,0.06372077342285275,0.058638633911667806,0.06073166874022854,0.0596493546576209
2555,ADE34779@N,61.243976714929566,30.621988357464783,54.980388187266314,48.71679965960306,25.750308391504475,41.757256851088336,30.621988357464783,51.50061678300895,8.351451370217667,50.108708221306,68.89947380429575,42.45321113193981,13.223131336177975,50.80466250215748,34.79771404257362,71.68329092770165,66.11565668088987,6.9595428085147235,38.27748544683098,67.50756524259282,0.06212468776993903,0.06358890063506839,0.05831175129736421,0.06062249499851416,0.059397884447641845
2556,ADE34790@N,61.243976714929566,30.621988357464783,54.980388187266314,48.71679965960306,25.750308391504475,41.757256851088336,30.621988357464783,51.50061678300895,8.351451370217667,50.108708221306,68.89947380429575,42.45321113193981,13.223131336177975,50.80466250215748,34.79771404257362,71.68329092770165,66.11565668088987,6.9595428085147235,38.27748544683098,67.50756524259282,0.06212468776993903,0.06358890063506839,0.05831175129736421,0.06062249499851416,0.059397884447641845
2557,ADE34801@N,61.243976714929566,30.621988357464783,54.980388187266314,48.71679965960306,25.750308391504475,41.757256851088336,30.621988357464783,51.50061678300895,8.351451370217667,50.108708221306,68.89947380429575,42.45321113193981,13.223131336177975,50.80466250215748,34.79771404257362,71.68329092770165,66.11565668088987,6.9595428085147235,38.27748544683098,67.50756524259282,0.06212468776993903,0.06358890063506839,0.05831175129736421,0.06062249499851416,0.059397884447641845
2558,ADE34812@N,60.549834285119836,30.622904695922678,54.98203343131571,47.326307257335046,25.751078948844068,41.75850640353092,32.01485490937371,51.502157897688136,8.351701280706184,50.80618279096262,68.90153556582602,42.454481510256436,13.223527027784792,50.80618279096262,34.79875533627577,72.3814110994536,66.11763513892396,6.959751067255154,38.278630869903346,66.81361024564947,0.06215328989962663,0.06350498597152911,0.05834670860623219,0.06063991375671623,0.059379995040380454
2559,ADE34823@N,61.16244441215999,31.276249983490906,54.90719441546182,48.651944418763634,25.716027764203634,41.00663886724363,30.581222206079996,51.43205552840727,8.340333328930909,50.04199997358545,68.80774996368,42.39669442206545,13.205527770807272,50.73702775099636,34.751388870545455,71.58786107332364,66.02763885403635,6.95027777410909,38.226527757599996,67.41769440885818,0.062260670330378236,0.06377799942972559,0.05844537373169276,0.060851579412034264,0.05963659968526014
2560,AFQ94213@N,50.264783379030405,23.36250495081695,55.92842094286482,34.689780078485775,26.194323732734155,40.35341764232018,26.902278428213457,60.88410381121992,10.619320432189522,53.09660216094761,64.42387728861644,33.98182538300647,13.451139214106728,46.017055206154595,29.02614251465136,81.41478998011966,58.76023972478202,6.371592259313713,43.89319111971669,65.13183198409574,0.05717997766015216,0.05898786872592232,0.057960064085915836,0.06026481562071152,0.05765257842799679
2561,AFH58021@N,62.641613088997474,33.78424076709976,82.34908686980567,51.38019949996422,33.08040241778519,38.007270862987234,40.11878591093097,66.86464318488495,16.89212038354988,70.38383493145784,90.79514706158061,30.96888736984145,11.261413589033255,48.56484610270591,33.08040241778519,76.01454172597447,82.34908686980567,14.780605335606147,54.899391246537114,82.34908686980567,0.05969196583427719,0.06036772999814037,0.05856327870715515,0.05976651779602929,0.05777215834981958
2562,AGD98685@N,58.129725949710455,29.064862974855227,58.838625046658144,48.914037689390504,30.482661168750603,43.242844913808995,34.73605575043673,70.18101059782116,15.595780132849146,56.711927755815076,94.99247899099025,30.482661168750603,8.506789163372261,56.711927755815076,36.8627530412798,90.03018531235644,75.85220337340266,8.506789163372261,43.951744010756684,87.90348802151337,0.0588699566632725,0.058869212807919576,0.057378127628571474,0.05924141858371516,0.056742187368832867
2563,AGN29320@N,58.86759187905386,28.369923797134394,58.158343784125506,49.64736664498518,31.20691617684783,43.26413379062995,34.75315665148963,70.21556139790762,14.184961898567197,56.73984759426879,96.45774091025693,31.20691617684783,9.220225234068678,56.030599499340425,36.88090093627471,89.36525996097333,75.8895461573345,8.510977139140318,43.97338188555831,87.23751567618825,0.05896991737117547,0.05871258323327901,0.05724524728639712,0.05911509927182759,0.056709057908961066
2564,AJP67408@N,60.29483947472724,29.083393158397847,60.29483947472724,43.979765263918694,30.502095263685547,44.68911631656255,36.88625473748019,70.93510526438499,17.733776316096247,54.62003105357644,88.66888158048124,31.211446316329397,8.512212631726198,61.004190527371094,39.72365894805559,87.95953052783739,77.31926473817964,7.802861579082349,44.68911631656255,87.25017947519353,0.05875453493119861,0.058703141389122235,0.05755831273603703,0.059171390285623675,0.056461568014168656
2565,AJG44124@N,61.22120822864156,31.66614218722839,54.184287742590804,46.44367520793497,29.555066041413166,49.96213545096035,32.369834235833466,64.73966847166693,14.073840972101507,51.3695195481705,84.44304583260904,35.888294478858846,14.777533020706583,50.665827499565424,43.62890701351467,94.2947345130801,64.73966847166693,7.036920486050754,53.48059569398573,67.55443666608724,0.06064741860010283,0.06199559183405139,0.05588582678295905,0.05803812987096815,0.05974098430684322
2566,AKJ85723@N,58.85918086733533,28.365870297511005,58.15003410989756,49.64027302064426,30.493310569824327,43.96709896114206,34.74819111445098,70.91467574377751,14.182935148755503,56.02259383758423,96.44395901153742,30.493310569824327,9.218907846691076,56.73174059502201,36.875631386764304,89.35249143715966,75.87870304584193,8.5097610892533,44.67624571857983,86.51590440740856,0.05900312398848218,0.05874763110049191,0.057271502614380236,0.059192187406977105,0.05663879745189354
2567,AHY21469@N,61.3495495839488,30.322191173675844,54.29787721797768,46.54103761540944,29.61702393707873,50.772041034992114,32.437692883467186,64.17021853033725,13.398177495345141,50.772041034992114,85.32523562825064,35.96352906645274,14.808511968539365,50.066873798395,43.720368669020985,95.1975769406102,65.58055300353148,7.051672365971127,54.29787721797768,68.40122194991993,0.06029243707554195,0.06164061177027189,0.05575498922070637,0.057759516730768894,0.05938520860559823
2568,AHY61337@N,67.99855081764608,30.84470346367451,57.48331100048431,46.267055195511766,28.741655500242157,53.27721507361961,35.05079939053922,65.19448686640294,13.319303768404902,42.761975256457845,78.51379063480785,37.854863341782355,16.12336771964804,52.576199085808824,42.06095926864706,77.11175865918628,58.1843269882951,7.711175865918627,50.47315112237647,65.19448686640294,0.06242570800387226,0.0616805942322459,0.0587154974355903,0.056822567352817516,0.059339645164689765
2569,ALL27308@N,62.69830888103835,28.499231309562887,59.135904967342995,44.88628931256155,31.349154440519175,43.4613277470834,37.049000702431755,69.11063592569,18.524500351215877,53.43605870543041,94.04746332155753,29.924192875041033,7.837288610129794,57.710943401864846,37.761481485170826,94.75994410429661,76.9479245358198,7.837288610129794,43.4613277470834,89.06009784238402,0.05826658151588707,0.05799592311973974,0.05662541707093677,0.05867910451792354,0.05595219103644082
2570,AKA97938@N,55.800628646224176,30.761885022918456,60.09298469593373,35.05424107262801,24.32335094835413,45.78513119690189,27.900314323112088,43.63895317204711,13.592460824080248,55.08523597127258,85.84712099419104,23.607958273402534,13.592460824080248,35.7696337475796,29.33109967301527,67.24691144544964,84.41633564428786,5.723141399612736,35.05424107262801,57.23141399612736,0.05921682470709037,0.05708237437427746,0.055449500263184535,0.05537168204573654,0.05748694365811917
2571,AMH39305@N,50.15140848147154,24.016167441831442,61.45313433645104,35.317893296810944,26.1352410396401,42.38147195617314,25.42888317370388,58.627702872706166,7.769936525298408,56.508629274897515,64.27856580019592,33.198819699002286,12.71444158685194,44.500545553981794,31.78610396712985,71.34214445955811,59.334060738642386,7.063578659362189,46.619619151790445,64.27856580019592,0.05819946374630827,0.05992071845717293,0.05768737046850554,0.06085051864613514,0.0569840627456592
2572,YP_003767@N,54.88513316298319,29.93734536162719,81.97130277588398,39.91646048216959,32.07572717317199,41.34204835653279,21.383818115447994,58.44910284889119,14.968672680813595,55.59792710016479,94.80159364515278,29.93734536162719,8.553527246179199,54.88513316298319,33.50131504753519,91.23762395924477,74.84336340406799,9.266321183360798,49.895575602711986,89.09924214769998,0.05984375196579435,0.05826602660424474,0.05462681983647074,0.05726153370458011,0.057207930707310235
2573,YP_001039962@N,64.5269810877894,28.363508170456875,60.98154256648228,40.417999142901046,30.49077128324114,50.345227002560954,38.29073603011678,61.6906302707437,17.018104902274125,46.79978848125384,83.67234910284778,38.29073603011678,15.599929493751281,52.47249011534522,41.83617455142389,83.67234910284778,83.67234910284778,6.381789338352797,52.47249011534522,61.6906302707437,0.0598098540684785,0.0599817256874699,0.05563715209343957,0.0560949290285559,0.05938863486063434
2574,ATE90967@N,48.21741691492164,21.98146947592016,58.85361182262495,34.74490336516413,26.23594743900148,41.126620309786105,27.65410676002859,58.85361182262495,9.218035586676196,54.59913385954363,63.81716944621982,35.45398302567768,14.890672870784625,45.38109827286743,30.490425402082803,77.28968299597734,59.5626914831385,6.381716944621982,45.38109827286743,65.94440842776048,0.05689248999034153,0.058265110771937585,0.058424929588978325,0.06028061556471695,0.057057193570472
