,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15
2439,ABN10857@N,38.1524118807093,18.632573244067334,36.377881095560035,31.054288740112224,19.519838636641968,25.730696384664412,19.519838636641968,41.70147345100784,7.541755836884397,30.610656043824903,54.12318894705273,23.512532903227825,9.759919318320984,31.49792143639954,25.287063688377096,59.89041399878786,43.03237153986979,3.992694266585857,35.93424839927271,43.919636932444426,0.03833741728721961,0.038506872903115275,0.035677297457555185,0.03647333384302112,0.03740342461919516,0.03797098641704408,0.03592705648182096,0.0359704077205674,0.03697979705999941,0.03745907941557214,0.037392858136946046,0.03659728769914094,0.037732346890703684,0.03653081096603336,0.03740832681474825
2440,ABN10866@N,37.77871030638517,18.22267203013873,36.44534406027746,30.667423660477375,19.556038276246444,26.222869506785003,20.00049369161568,42.223264460077544,7.111286645907797,31.55633449121585,54.223560675046954,23.55613701456958,9.778019138123222,32.000789906585084,25.778414091415765,61.33484732095475,43.11217529081602,4.0000987383231354,35.55643322953898,41.77880904470831,0.03859680634180589,0.03841654557150209,0.03573261047034738,0.03630067575535329,0.037352737532841664,0.03791515905040508,0.03575993498595555,0.0359102576327781,0.0369001542057322,0.037226275371115995,0.03741584558253196,0.036586387174157464,0.03764190166914313,0.03651650661399268,0.03727278667310027
2441,ABN10875@N,40.89478723262548,17.97573065170351,38.64782090116255,25.615416178677503,19.323910450581273,31.906921906773732,24.26723637979974,39.097214167455135,10.785438391022106,29.659955575310793,53.02840542252535,24.26723637979974,9.886651858436931,33.25510170565149,26.514202711262676,53.02840542252535,53.02840542252535,4.04453939663329,33.25510170565149,39.097214167455135,0.03790524855357993,0.03801417435750709,0.035260746105492145,0.03555086800560268,0.03763829557371486,0.036847375613218374,0.03540225662469345,0.03624308163312122,0.03582723801112032,0.037975677599985394,0.036361048158148,0.036104230054642666,0.03788628197975826,0.03653947086580185,0.0370507405710261
2442,ABN10884@N,39.61357410004108,18.45632429661005,39.61357410004108,26.559100817072995,19.80678705002054,30.160334826167638,22.957866807978352,38.26311134663059,10.803702027283931,31.0606433284413,53.11820163414599,24.308329561388845,9.90339352501027,34.21172308639911,29.260026323893978,51.7677388807355,54.46866438755648,4.051388260231474,32.41110608185179,40.06372835117791,0.037939318761635046,0.03802388974259419,0.035454747031266456,0.03530671714466093,0.03734720590756038,0.03640573956580892,0.03537021768229545,0.03647425648086385,0.03564323023020038,0.03826973327278467,0.0364434903994128,0.035918758000954086,0.037979221273186384,0.03673006477697704,0.036539158592968836
2443,ABN10893@N,40.06375347320173,18.4563358696772,39.61359893979497,26.5591174709989,19.806799469897484,30.160353738252986,22.95788120374481,38.26313533957468,10.803708801762264,31.060662805066507,52.66808040859104,24.308344803965092,9.903399734948742,34.211744538913834,29.260044671439463,51.76777134177751,54.46869854221808,4.051390800660849,32.411126405286794,40.06375347320173,0.03799151770136368,0.03796795740169029,0.03545821783333261,0.03526927926623248,0.037346305653687864,0.03641203263048139,0.03532663988175006,0.03653562119091373,0.03566123207204718,0.03826107211379221,0.036434996025506226,0.03592950327833649,0.03798910932666566,0.03672196467611325,0.03654001754132587
2444,ABN10902@N,40.06375347320173,18.4563358696772,39.61359893979497,26.5591174709989,19.806799469897484,30.160353738252986,22.95788120374481,38.26313533957468,10.803708801762264,31.060662805066507,52.66808040859104,24.308344803965092,9.903399734948742,34.211744538913834,29.260044671439463,51.76777134177751,54.46869854221808,4.051390800660849,32.411126405286794,40.06375347320173,0.03799151770136368,0.03796795740169029,0.03545821783333261,0.03526927926623248,0.037346305653687864,0.03641203263048139,0.03532663988175006,0.03653562119091373,0.03566123207204718,0.03826107211379221,0.036434996025506226,0.03592950327833649,0.03798910932666566,0.03672196467611325,0.03654001754132587
2445,ABN10911@N,44.345361394024465,21.720177009318103,43.89285770633033,26.245213886259375,18.100147507765087,21.267673321623978,11.31259219235318,34.84278395244779,9.050073753882543,30.770250763200647,52.037924084824624,14.48011800621207,12.67010325543556,29.86524338781239,30.770250763200647,49.77540564635399,43.89285770633033,5.430044252329526,27.602724949341756,48.417894583271604,0.03684640397985909,0.03740718224207231,0.037325939604823624,0.03640233947393347,0.0366433664634683,0.03713787292021652,0.03516468745838655,0.0367517161327683,0.03606071562672413,0.036983902290940146,0.03661081180184798,0.036260175242422164,0.03695345505902195,0.03570277213614608,0.03524497187324211
2446,ABN10919@N,37.89725436109373,19.1769238935655,42.919782047503745,24.199451579975516,18.72033046752823,23.74285815393824,14.15439620715549,36.52747408298191,6.848901390559108,26.02582528412461,52.508243994286495,15.980769911304586,10.958242224894573,29.6785726924228,29.6785726924228,50.6818702901374,47.02912288183921,5.93571453848456,31.048352970534623,58.443958532771056,0.03694591233170128,0.03744939616172077,0.035872951912025226,0.037199730850612615,0.03574072697019964,0.037319424285841084,0.03452027517838481,0.03561792345345999,0.03715364724465228,0.03560669848414722,0.03607391686593065,0.03640024895071578,0.036724961868732045,0.035972413885224604,0.03480834551937798
2447,ABN10927@N,45.744523644872594,18.297809457949036,43.91474269907769,26.531823714026103,18.755254694397763,25.159488004679925,12.351021384115601,33.393502260756996,9.148904728974518,26.07437847757738,53.06364742805221,16.925473748602858,11.893576147666874,24.702042768231202,29.27649513271846,46.20196888132132,42.08496175328278,5.946788073833437,32.47861178785954,58.55299026543692,0.03739312458880835,0.03693052528949744,0.035750120448590335,0.03728952589049462,0.035702063028460795,0.03691240994680244,0.03424171314366076,0.036931542751585236,0.037519106324382656,0.03625230222951815,0.03582387015635012,0.03490748687041295,0.03708570689095874,0.03526243743126926,0.03455282856048217
2448,ABN10935@N,43.53408671726301,20.64503081437215,41.73886664644804,25.13308099140957,18.401005725853437,26.030691026817056,15.708175619630982,32.76276629237319,6.732075265556135,34.109181345484416,51.61257703593037,14.810565584223498,7.62968530096362,30.069936186150738,26.92830106222454,46.22691682348546,44.43169675267049,6.283270247852393,27.825911097632027,50.26616198281914,0.036891703873512635,0.038236221844187936,0.037118889551842726,0.03740154534878185,0.03649432160354466,0.03670159165014335,0.03461419436867225,0.03715987061101312,0.03791998038645559,0.037260429544736545,0.035672667469791114,0.03547120257729987,0.03799713018787883,0.03627775761337761,0.03597747566501961
2449,ACN89696@N,40.803538167854015,21.498638389514483,48.26224944584884,28.518601945274312,26.324863334099366,21.937386111749472,21.937386111749472,42.55852905679397,7.019963555759831,34.661070056564164,53.9659698349037,24.13112472292442,7.019963555759831,28.518601945274312,28.957349667509302,46.94600627914387,40.36479044561903,7.019963555759831,31.589836000919238,41.68103361232399,0.03773019923710153,0.03835409564970261,0.03692769794822834,0.03868711493944946,0.03667361585253892,0.038116806356315446,0.03754095897698519,0.03687189990035683,0.038676221560278196,0.03617906155440585,0.03736534956661278,0.03829073064086381,0.037967553253943076,0.036038063405082525,0.03583290892314602
2450,ACN89705@N,40.79503353594732,21.494157454423856,48.25219020380866,28.512657847705118,26.319376474804724,21.932813729003936,21.932813729003936,42.54965863426764,7.0185003932812595,34.65384569182622,53.516065498769606,24.12609510190433,7.0185003932812595,28.951314122285197,28.951314122285197,46.936221380068424,40.35637726136724,7.0185003932812595,31.583251769765667,41.67234608510748,0.037737554002264216,0.03837202484748884,0.036936631532112935,0.03870731372714442,0.03666597201532485,0.038151201335176924,0.03752298546402608,0.036871394828488155,0.038702938914446684,0.03619146421655744,0.03734989639318565,0.03828824163154065,0.0379741733853714,0.03603776375910951,0.035834169367683376
2451,ACN89722@N,40.83235238272339,21.5138200726177,48.73538832776663,28.538740912656134,26.343453150144125,21.952877625120102,21.952877625120102,42.588582592733005,7.024920840038433,34.68554664768976,54.00407895779546,23.70910783512971,7.024920840038433,28.538740912656134,28.977798465158536,46.979158117757024,40.39329483022099,7.024920840038433,31.61214378017295,41.710467487728195,0.037711179314703455,0.03840604077393548,0.03686756965970477,0.038624355652788094,0.03661414827880879,0.03806460408823375,0.03751332261355281,0.036893638434599405,0.03865034789274955,0.036105928818554164,0.03732394434356356,0.03823196693226321,0.03805350975501545,0.0360649946084601,0.03581689633066536
2452,ACN89723@N,38.95573111837385,19.035186796478133,46.48127008442334,27.888762050654005,23.46197442356607,23.904653186274864,20.805901847313308,40.72644616920903,7.968217728758288,33.20090720315953,51.35073647422008,23.019295660857274,6.197502677923112,28.774119576071595,26.560725762527625,48.25198513525852,38.51305235566506,6.197502677923112,30.102155864197975,44.71055503358817,0.03743781818126515,0.03804065034557121,0.03732063857345827,0.03772822041491807,0.03664996820596235,0.03798177151776705,0.0370654100566532,0.036638640957573146,0.03788774082176413,0.035940813277163065,0.03731956622856867,0.03806549343572266,0.03796979362780051,0.035667575821394897,0.03560713582562379
2453,ACN89742@N,39.6405190470734,18.9393591002684,45.80682200995148,29.510164179487973,25.98656248641478,23.784311428244038,22.90341100497574,45.36637179831733,7.047203386146381,36.11691735400021,53.29447560773201,24.224761639878185,7.48765359778053,29.95061439112212,24.224761639878185,51.092224549561266,35.67646714236606,6.6067531745122325,29.069713967853822,43.60457095178074,0.03767706869710329,0.037249345181100485,0.037074884301369695,0.038182204286670574,0.03689259887509053,0.03843134539153655,0.03720535766732932,0.036968560943317776,0.038545989359526724,0.036238090082767654,0.037657156315907006,0.037943314478670595,0.037675903414628405,0.03590030985922658,0.0359076595116061
2454,ACN89743@N,38.18048163389892,22.38166164745799,44.76332329491598,30.719927751412925,25.89251053333375,22.82051775819246,20.626237204520105,43.44675496271256,8.338266103954936,32.036496083616335,55.29586995254326,22.82051775819246,7.899409993220466,28.0867910870061,26.770222754802692,49.59074051299515,41.69133051977468,6.5828416610170555,31.158783862147395,45.20217940565045,0.03811181874202615,0.03822403429498151,0.03692715732450901,0.038491939848200325,0.037069664999322,0.03786380792174253,0.036968750516812886,0.036988894736074744,0.03872231487576298,0.03552956023685628,0.037507668222102546,0.038609339185167575,0.03784897224733215,0.03639878723301703,0.03588117888162199
2455,ACN89760@N,38.94721558491122,19.03102579717253,46.471109504723614,27.88266570283417,23.45684575000335,23.89942774528643,20.801353778304858,40.71754356604355,7.966475915095478,33.19364964623116,50.896929457554435,23.014263754720268,6.196147933963149,29.21041168868342,26.554919716984923,48.24143748585595,38.50463358962814,6.196147933963149,30.09557567924958,44.70078152359129,0.03744559300392598,0.03805951893949888,0.037329920173562355,0.037749611763796355,0.03664195670106429,0.03801787282579975,0.03704666371303931,0.03663816253085819,0.037915936169233215,0.03595387499274843,0.037303368307614236,0.03806293314822897,0.03797673897357036,0.035667344156105805,0.035608509317871795
2456,ACN89763@N,40.40301207327049,21.51899556076363,48.307949218040804,28.54560635611502,26.34979048256771,21.95815873547309,21.95815873547309,42.159664772108336,7.026610795351389,35.13305397675695,54.456233663973265,24.153974609020402,7.026610795351389,28.106443181405556,28.98476953082448,47.42962286862188,40.40301207327049,7.026610795351389,31.61974857908125,41.72050159739887,0.03766511011067211,0.03834363742126578,0.03690641171145711,0.03864622609601311,0.03664376024953363,0.038102980433217574,0.03751343160365459,0.03684507083899997,0.03868989108172424,0.0361369162874524,0.03733275775349982,0.03834176051287291,0.03792998222573502,0.03602722847499916,0.035711660489440786
2457,ACN89777@N,38.94721558491122,19.03102579717253,46.471109504723614,27.88266570283417,23.45684575000335,23.89942774528643,20.801353778304858,40.71754356604355,7.966475915095478,33.19364964623116,50.896929457554435,23.014263754720268,6.196147933963149,29.21041168868342,26.554919716984923,48.24143748585595,38.50463358962814,6.196147933963149,30.09557567924958,44.70078152359129,0.03744559300392598,0.03805951893949888,0.037329920173562355,0.037749611763796355,0.03664195670106429,0.03801787282579975,0.03704666371303931,0.03663816253085819,0.037915936169233215,0.03595387499274843,0.037303368307614236,0.03806293314822897,0.03797673897357036,0.035667344156105805,0.035608509317871795
2458,ABP38236@N,35.96586033362784,15.28549064179183,49.003484704567924,31.919701046094705,25.176102233539485,24.27695572519879,18.432503420984265,42.259885892012704,6.294025558384871,34.61714057111679,56.646230025463844,24.726528979369135,8.541891829236611,32.369274300265054,24.27695572519879,50.801777721249316,45.85647192537549,6.743598812555219,33.71799406277609,45.85647192537549,0.037470188841767164,0.03743075805455403,0.03741413682713907,0.037564741729520866,0.03587662309785685,0.036815332727314534,0.036880966376721565,0.036226125345395155,0.03719013616863608,0.03500650971290913,0.035529661812811086,0.037292653770702094,0.03777633319654428,0.03546434785661371,0.036488230311166506
2459,ABP38243@N,36.02175835082419,15.309247299100283,49.52991773238327,31.06876657758587,25.215230845576937,24.31468688680633,18.4611511547974,42.775838041603734,6.754079690779537,34.67094241266829,55.8337254437775,24.764958866191634,8.555167608320746,32.41958251574178,24.31468688680633,50.88073367053918,45.92774189730085,6.754079690779537,33.32012647451238,46.82828585607145,0.03747059053783598,0.03728826181483331,0.03726029518028409,0.03749394310647596,0.035816438887716365,0.03688673593123436,0.03678350329698346,0.036110389730169085,0.03715402551959344,0.035034324194074935,0.03542498387714367,0.03726263535819107,0.0377193549734185,0.03548176491894705,0.036540773287796396
2460,ABP38253@N,36.02613316194556,15.311106593826864,49.53593309767515,31.072539852178046,25.218293213361893,24.31763988431325,18.463393245497098,42.78103312981035,6.754899967864793,34.224826503848284,56.290833065539935,24.767966548837574,8.556206625962071,32.423519845751,24.31763988431325,50.886913091248104,45.93331978148059,6.754899967864793,33.32417317479965,46.83397311052923,0.03746548467724804,0.03727807184308362,0.03726199355202574,0.03749045657158584,0.03581084293615485,0.036876043753697026,0.036786851464490365,0.03610902606035376,0.0371488241570327,0.0350168192977172,0.035429772613320955,0.037254205492893,0.03772116309993842,0.03548607414833727,0.036537705807801836
