,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8
1883,QGQ60222@N,52.670512261166344,25.427143850218236,49.643471326616556,41.7731648967871,26.63796022403815,37.535307588417396,30.2704093454979,56.90836956953605,13.318980112019075,45.40561401824685,81.73010523284432,25.427143850218236,8.475714616739412,48.43265495279664,30.875817532407858,80.51928885902441,62.962451438635625,6.659490056009537,38.74612396223731,73.85979880301487,0.04997423963832223,0.050408419882777784,0.049133980671098726,0.0506950698667136,0.04825499617776837,0.04873097450495364,0.04820276449287934,0.04919136785552835
1884,ANI69846@N,52.1844582742368,26.991961176329383,46.186244679496944,39.58820972528309,25.192497097907424,42.587316522653026,27.591782535803368,55.183565071606736,11.996427189479725,43.786959241601,71.97856313687835,30.5908893331733,12.596248548953712,43.786959241601,37.18892428738715,79.77624081004018,55.183565071606736,5.9982135947398625,45.58642332002296,57.582850509502684,0.051705815487718666,0.052823834302980606,0.047754585488241054,0.049466936855980304,0.051062817060638255,0.050237003631257035,0.04874244499892183,0.04838520270027597
1885,ASU62499@N,47.94071795613924,20.974064105810918,52.73478975175316,38.35257436491139,20.374805131359178,36.55479744155617,30.562207697038765,35.35627949265269,10.786661540131329,43.146646160525314,68.31552308749842,31.161466671490505,13.18369743793829,44.345164109428794,26.36739487587658,54.532566675108384,64.12071026633623,8.389625642324367,34.15776154374921,64.12071026633623,0.05164393652674873,0.05073717216984695,0.048649845661512627,0.051556379856627296,0.049288975876372924,0.05101610421167781,0.04799281697404634,0.049855794271426855
1886,ANA67908@N,52.16443526504761,25.47565443176744,49.131619261265776,39.42660804916389,26.688780833280173,37.60691844689479,30.934723238574747,60.656320075636756,15.164080018909189,46.09880325748394,80.67290570059689,24.86909123101107,7.278758409076411,47.91849285975304,32.14784964008748,79.45977929908415,64.29569928017496,6.672195208320043,37.60691844689479,76.42696329530231,0.05022493274763076,0.049781118066351944,0.04875171817956699,0.05026476214843487,0.04821518212365114,0.04893414191826277,0.047775575260016655,0.04948936879971731
1887,ANA67910@N,52.19379683707096,24.88308918976639,48.55236915076369,39.4487999349955,27.310707647304575,37.62808609184186,31.559039947996396,61.904270667223706,15.779519973998198,45.51784607884096,80.11140909876009,24.88308918976639,6.675950758230007,47.94546453637914,31.559039947996396,79.50450448437554,65.54569835353098,6.069046143845461,37.62808609184186,76.46998141245281,0.0499426079527753,0.0499451612585135,0.04886691755069409,0.05021190501530149,0.0482058990300668,0.04902556653075771,0.04764910137034375,0.04924822690700112
1888,ANA67911@N,52.157740311622774,25.472384803350657,49.12531354931913,39.42154790994745,26.685355508272117,37.60209185256526,31.537238327957958,60.042049893612266,15.768619163978979,45.48640143455475,80.05606652481636,24.86589945088993,7.277824229528759,49.12531354931913,32.14372368041869,80.66255187727708,64.28744736083738,6.671338877068029,36.99560650010453,75.20418370513052,0.05016632499663814,0.05013559105604835,0.04889068770035147,0.05043443047848556,0.04829845236054964,0.048873162987347764,0.04772842664710994,0.04898757131273919
1889,ALA49803@N,52.183295348530486,27.591167655544854,46.18521542341204,39.58732750578175,25.191935685497477,42.586367468340974,27.591167655544854,54.58252731857787,11.996159850236893,43.186175460852816,71.97695910142136,30.590207618104078,11.996159850236893,42.586367468340974,37.18809553573437,81.57388698161088,55.18233531108971,5.9980799251184465,45.5854074309002,58.18137527364893,0.051716955442305985,0.0530952885297869,0.047619582884312374,0.0493645401331613,0.05105745445933889,0.05023208855178944,0.048632600452298134,0.04847349703516229
1890,ALA49814@N,52.183295348530486,27.591167655544854,46.18521542341204,39.58732750578175,25.191935685497477,42.586367468340974,27.591167655544854,54.58252731857787,11.996159850236893,43.186175460852816,71.97695910142136,30.590207618104078,11.996159850236893,42.586367468340974,37.18809553573437,81.57388698161088,55.18233531108971,5.9980799251184465,45.5854074309002,58.18137527364893,0.051716955442305985,0.0530952885297869,0.047619582884312374,0.0493645401331613,0.05105745445933889,0.05023208855178944,0.048632600452298134,0.04847349703516229
1891,AYR18679@N,47.56151867630614,22.87769252784346,62.01058764125991,39.73493965362285,31.908360630939566,35.520627872178004,26.489959769081903,57.79627585981506,8.428623562889697,48.76560775671896,67.42898850311758,30.102227010320345,13.847024424747358,37.326761492797225,35.520627872178004,74.05147844538804,57.194231319608654,9.63271264330251,46.35742959589333,65.02081034229195,0.049295403432031384,0.051145217788089295,0.04907908774516841,0.049504644609692616,0.050257103979043406,0.05050900699523307,0.04834028996906607,0.04982470527526885
1892,AYR18688@N,48.1739800844526,22.882640540114988,62.02399935873273,39.743533569673396,31.91526180594985,35.52831031228379,26.49568904644893,57.206601350287464,8.430446514779206,48.1739800844526,67.44357211823365,30.108737552782877,14.452194025335782,37.33483456545077,35.52831031228379,74.06749437984588,57.206601350287464,9.63479601689052,46.36745583128563,65.03487311401102,0.04934061276547873,0.05110987986150636,0.04910522949328623,0.04942724998244003,0.05015402133526902,0.05049608725795681,0.048356890526204226,0.049835277722201046
1893,AYR18670@N,48.20426971568182,22.29447474350284,62.66555063038636,40.371075886883524,31.935328686639203,35.55064891531534,27.11490171507102,57.24257028737216,8.435747200244318,48.20426971568182,67.48597760195454,30.127668572301136,14.461280914704545,37.358309029653405,35.55064891531534,73.51151131641477,57.24257028737216,9.640853943136364,46.39660960134375,64.47321074472443,0.04921040294840841,0.05103487567799485,0.04896888787170662,0.04949927320917593,0.050094483383128524,0.050522401678065106,0.04835405818684579,0.04976224559865204
1894,AYR18585@N,49.351350497705226,19.74054019908209,62.306080003352854,33.929053467172345,25.29256713007393,41.33175604182813,27.143242773737875,61.68918812213153,16.0391889117542,45.64999921037734,83.28040396487758,23.441891486409983,11.720945743204991,45.64999921037734,37.01351287327892,74.02702574655784,66.62432317190206,9.870270099541045,35.16283722961497,74.64391762777916,0.04985245305071734,0.04761794721708568,0.047004524538630466,0.04779779714984802,0.047415864312734764,0.048034061344078366,0.0471687109615458,0.048216760204044216
1895,AYR18567@N,52.90625456475811,31.863994226502044,60.12074382358876,36.07244629415325,26.453127282379054,43.286935552983905,28.857957035322606,54.108669441229885,10.22052645001009,40.88210580004036,73.94851490301417,25.851919844143165,11.422941326481864,42.084520676512135,34.26882397944559,60.12074382358876,73.34730746477828,8.416904135302426,34.87003141768148,75.15092977948595,0.051289692349470124,0.05030162385413904,0.04912025039791319,0.05054132935963573,0.050141869567549784,0.04937354554287381,0.04998306396129185,0.04804118673123902
1896,AYR18573@N,52.94292807019119,31.28445749602207,59.560794078965095,36.69907513956435,26.471464035095597,43.31694114833825,28.877960765558832,54.747800618038625,10.227611104468753,40.91044441787501,73.99977446174451,25.86983985247979,11.430859469700371,42.11369278310663,34.29257840910112,59.560794078965095,73.3981502791287,8.422738556621326,34.894202591716926,75.80464700959193,0.051029719700778395,0.05014545606086927,0.04905259135330458,0.05064039158665387,0.049932270597749316,0.04937326724798792,0.049956546142232106,0.04824557469461557
1897,AYR18591@N,52.913025750681804,31.2667879435847,59.52715396951702,36.678347395358976,26.456512875340902,42.691191230663726,28.8616504094628,54.716878901273226,10.221834520018076,40.887338080072304,73.95797917424842,26.456512875340902,11.424403287079025,42.08990684713325,34.27320986123708,59.52715396951702,73.35669479071795,8.41798136942665,34.874494244767554,75.76183232483986,0.0510792064387766,0.05018559696373219,0.04913055787815573,0.05064694059434813,0.04995043653703876,0.049430569389176095,0.050065401667303805,0.048226907000993725
1898,ANI69857@N,52.1844582742368,26.991961176329383,46.186244679496944,39.58820972528309,25.192497097907424,42.587316522653026,27.591782535803368,55.183565071606736,11.996427189479725,43.786959241601,71.97856313687835,30.5908893331733,12.596248548953712,43.786959241601,37.18892428738715,79.77624081004018,55.183565071606736,5.9982135947398625,45.58642332002296,57.582850509502684,0.051705815487718666,0.052823834302980606,0.047754585488241054,0.049466936855980304,0.051062817060638255,0.050237003631257035,0.04874244499892183,0.04838520270027597
1899,AYR18579@N,48.150912721952736,18.51958181613567,59.87998120550533,34.56988605678658,25.310095148718748,40.74307999549847,24.692775754847556,62.349258780990084,14.198346059037346,45.68163514646798,80.86884059712575,26.544733936461125,11.72906848355259,43.21235757098323,38.273802420013716,77.16492423389862,67.28781393195959,9.877110301939023,38.273802420013716,74.69564665841386,0.04947191909310395,0.048099509465383564,0.04698349998488999,0.047002853727294375,0.04711056586240333,0.04797712972681825,0.047644516043424234,0.04839061222549344
1900,ANI69868@N,52.1844582742368,26.991961176329383,46.186244679496944,39.58820972528309,25.192497097907424,42.587316522653026,27.591782535803368,55.183565071606736,11.996427189479725,43.786959241601,71.97856313687835,30.5908893331733,12.596248548953712,43.786959241601,37.18892428738715,79.77624081004018,55.183565071606736,5.9982135947398625,45.58642332002296,57.582850509502684,0.051705815487718666,0.052823834302980606,0.047754585488241054,0.049466936855980304,0.051062817060638255,0.050237003631257035,0.04874244499892183,0.04838520270027597
1901,ARQ03269@N,52.88310134212532,24.921921322151015,49.84384264430203,38.90251133213817,26.74547654084499,37.68680785300885,31.608290457362262,59.56947047733657,15.804145228681131,46.19673220691408,79.62857788297032,24.921921322151015,7.294220874775907,49.23599090473737,32.82399393649158,80.23642962253497,64.43228439385385,6.6863691352112475,37.07895611344419,75.98146744558235,0.050021463374244575,0.04991565515029422,0.048929563415768706,0.05011616649795039,0.04799382527231804,0.04882660302771686,0.04744592532672782,0.0488990583703205
1902,ANI69878@N,52.16869799927213,26.983809309968343,46.17229593039028,39.57625365462024,25.184888689303786,41.97481448217298,27.58344951685653,55.16689903371306,12.592444344651893,43.773735102837534,71.95682482658225,30.581650551297454,12.592444344651893,44.373375309725716,37.177692827067496,79.15250730924048,55.16689903371306,5.996402068881854,45.57265572350209,57.5654598612658,0.051631134987332405,0.05282918021060228,0.047891822122516046,0.0493965679032272,0.05104316954505704,0.050321586065426145,0.04884417081777704,0.04840216145987648
1903,ANA78443@N,49.71963389840476,25.780550910283946,52.17492446128894,30.691132036052316,20.869969784515575,39.284649006146964,23.93908298812081,37.44318108398383,12.890275455141973,46.03669805407848,74.88636216796766,19.02850186235244,11.662630173699881,30.691132036052316,24.552905628841856,57.08550558705731,71.20342632364138,4.9105811257683705,29.463486754610226,49.10581125768371,0.05061941794360894,0.04859266376460179,0.047337982118732524,0.04738364512532034,0.04871529180274769,0.049057525599496166,0.04638971110704417,0.04808112181740196
1904,QEY10625@N,52.495362397002204,22.325613892977948,68.18363161909481,41.63425293555347,33.79011832450716,31.376538444185222,24.73919377329989,54.908942277324144,9.050924551207276,42.84104287571444,79.04474108054355,29.56635353394377,12.0678994016097,41.03085796547298,31.97993341426571,64.5632617986119,61.54628694820948,9.050924551207276,48.87499257651929,65.16665676869239,0.05047768555493086,0.049726962357399075,0.04993308510449235,0.05030361617739947,0.04814032493467256,0.049690779778211396,0.04972812475365129,0.04860445125875802
1905,AVN89334@N,52.238269292914644,26.41935458492235,46.233870523614115,39.629031877383525,25.21847483106224,43.23167113896385,27.620234338782456,55.24046867756491,11.408357661671015,44.432550892823954,72.0527852316064,30.622433723432724,12.60923741553112,42.63123126203379,37.22727236966331,81.05938338555721,54.64002880063486,6.0043987693005345,46.83431040054417,57.04178830835507,0.0517009236926596,0.05288689018761202,0.04775581886415778,0.04945120671630166,0.05092141834262944,0.04991989633835388,0.04850964260886374,0.04841432631936853
1906,ASU90241@N,52.85012308880903,27.025631124959162,46.2438577027079,39.63759231660677,25.223922383295218,42.64044021938001,27.62620070551381,55.25240141102762,12.611961191647609,43.84157938048931,72.06834966655776,30.62904860828705,12.611961191647609,42.64044021938001,36.63474441383353,80.47632379432284,55.85297099158227,6.00569580554648,45.0427185415986,57.65467973324621,0.05170216647107774,0.05286964349267214,0.04756010290638738,0.04935495009391625,0.05084962159181785,0.050119996438280814,0.04860630450571941,0.04836763394548039
1907,ANA67909@N,52.18384497456907,25.485133592231406,50.363478289409684,38.22770038834711,26.698711382337663,37.62091149329398,30.946233647709565,58.25173392510036,15.776511271381347,46.115956024037786,78.88255635690673,24.27155580212515,6.067888950531287,49.756689394356556,32.159811437815826,81.91650083217237,63.712833980578516,6.674677845584416,37.62091149329398,78.2757674618536,0.04992065386126093,0.05018917468727148,0.04890530791279843,0.05025214334100282,0.048166934065677,0.04872253026280645,0.048071076391699025,0.04898328442435522
1908,ANA67912@N,53.35449419431979,25.4646449563799,50.3229888423698,40.015870645739845,26.677247097159896,37.59066636417985,30.92135458988988,58.81120382782977,15.763827830139938,45.472580279249826,78.8191391506997,24.858343885989903,6.669311774289974,50.9292899127598,30.92135458988988,78.8191391506997,64.26791346133975,6.669311774289974,37.59066636417985,76.3939348691397,0.049805645321131096,0.050106520063196325,0.04916931644016518,0.05032099031002643,0.04817788330777035,0.048991172373077235,0.04804938643309773,0.049078015361538004
1909,ANA67914@N,52.63026668658054,26.617606140339582,49.00059312198878,39.321463616410746,26.012660546240955,36.90168124001624,31.4571708931286,59.284668221665434,15.7285854465643,46.58081074559427,80.45776401511738,24.197823763945074,7.2593471291835225,47.185756339692894,32.66706208132585,79.24787282692012,64.72917856855308,6.6544015350848955,36.90168124001624,75.61819926232836,0.05048833720129684,0.05046019031984273,0.049210609497606764,0.05053662947141453,0.04811706469741708,0.04930311944555045,0.0477048661746571,0.049233589093587715
